date,country_id,lat,lon,covid_confirmed,covid_deaths
2020-03-03,EE,58.5953,25.0136,2,0
2020-03-27,EE,58.5953,25.0136,575,1
2020-03-07,EE,58.5953,25.0136,10,0
2020-03-20,EE,58.5953,25.0136,283,0
2020-02-23,EE,58.5953,25.0136,0,0
2020-02-14,EE,58.5953,25.0136,0,0
2020-02-04,EE,58.5953,25.0136,0,0
2020-03-30,EE,58.5953,25.0136,715,3
2020-02-27,EE,58.5953,25.0136,1,0
2020-02-06,EE,58.5953,25.0136,0,0
2020-03-31,EE,58.5953,25.0136,745,4
2020-02-09,EE,58.5953,25.0136,0,0
2020-03-21,EE,58.5953,25.0136,306,0
2020-01-28,EE,58.5953,25.0136,0,0
2020-02-22,EE,58.5953,25.0136,0,0
2020-01-30,EE,58.5953,25.0136,0,0
2020-03-08,EE,58.5953,25.0136,10,0
2020-03-02,EE,58.5953,25.0136,1,0
2020-03-18,EE,58.5953,25.0136,258,0
2020-02-13,EE,58.5953,25.0136,0,0
2020-01-29,EE,58.5953,25.0136,0,0
2020-03-28,EE,58.5953,25.0136,645,1
2020-01-26,EE,58.5953,25.0136,0,0
2020-03-13,EE,58.5953,25.0136,79,0
2020-02-08,EE,58.5953,25.0136,0,0
2020-02-10,EE,58.5953,25.0136,0,0
2020-03-13,HU,47.1625,19.5033,19,0
2020-02-23,HU,47.1625,19.5033,0,0
2020-02-07,HU,47.1625,19.5033,0,0
2020-01-29,HU,47.1625,19.5033,0,0
2020-02-19,HU,47.1625,19.5033,0,0
2020-03-10,HU,47.1625,19.5033,9,0
2020-02-20,HU,47.1625,19.5033,0,0
2020-02-22,HU,47.1625,19.5033,0,0
2020-01-26,HU,47.1625,19.5033,0,0
2020-02-13,HU,47.1625,19.5033,0,0
2020-01-25,HU,47.1625,19.5033,0,0
2020-02-29,HU,47.1625,19.5033,0,0
2020-02-06,HU,47.1625,19.5033,0,0
2020-02-25,HU,47.1625,19.5033,0,0
2020-02-02,HU,47.1625,19.5033,0,0
2020-03-07,HU,47.1625,19.5033,4,0
2020-02-14,HU,47.1625,19.5033,0,0
2020-02-11,HU,47.1625,19.5033,0,0
2020-01-24,HU,47.1625,19.5033,0,0
2020-01-22,HU,47.1625,19.5033,0,0
2020-02-21,HU,47.1625,19.5033,0,0
2020-02-09,HU,47.1625,19.5033,0,0
2020-02-04,HU,47.1625,19.5033,0,0
2020-03-08,HU,47.1625,19.5033,7,0
2020-02-15,HU,47.1625,19.5033,0,0
2020-02-12,HU,47.1625,19.5033,0,0
2020-03-05,HU,47.1625,19.5033,2,0
2020-02-28,HU,47.1625,19.5033,0,0
2020-03-16,HU,47.1625,19.5033,39,1
2020-03-29,HU,47.1625,19.5033,408,13
2020-03-24,HU,47.1625,19.5033,187,9
2020-03-28,HU,47.1625,19.5033,343,11
2020-02-03,HU,47.1625,19.5033,0,0
2020-03-23,HU,47.1625,19.5033,167,7
2020-03-27,HU,47.1625,19.5033,300,10
2020-03-25,HU,47.1625,19.5033,226,10
2020-01-27,HU,47.1625,19.5033,0,0
2020-03-11,HU,47.1625,19.5033,13,0
2020-03-20,HU,47.1625,19.5033,85,3
2020-02-16,HU,47.1625,19.5033,0,0
2020-03-30,HU,47.1625,19.5033,447,15
2020-02-05,HU,47.1625,19.5033,0,0
2020-02-26,HU,47.1625,19.5033,0,0
2020-03-18,HU,47.1625,19.5033,58,1
2020-02-08,HU,47.1625,19.5033,0,0
2020-03-04,HU,47.1625,19.5033,2,0
2020-01-31,HU,47.1625,19.5033,0,0
2020-03-22,HU,47.1625,19.5033,131,6
2020-03-09,HU,47.1625,19.5033,9,0
2020-01-30,HU,47.1625,19.5033,0,0
2020-02-17,HU,47.1625,19.5033,0,0
2020-03-02,HU,47.1625,19.5033,0,0
2020-02-27,HU,47.1625,19.5033,0,0
2020-03-12,HU,47.1625,19.5033,13,0
2020-03-03,HU,47.1625,19.5033,0,0
2020-02-18,HU,47.1625,19.5033,0,0
2020-03-19,HU,47.1625,19.5033,73,1
2020-03-31,HU,47.1625,19.5033,492,16
2020-03-15,HU,47.1625,19.5033,32,1
2020-03-14,HU,47.1625,19.5033,30,0
2020-03-26,HU,47.1625,19.5033,261,10
2020-03-17,HU,47.1625,19.5033,50,1
2020-03-21,HU,47.1625,19.5033,103,4
2020-02-24,HU,47.1625,19.5033,0,0
2020-01-28,HU,47.1625,19.5033,0,0
2020-02-10,HU,47.1625,19.5033,0,0
2020-03-06,HU,47.1625,19.5033,2,0
2020-01-23,HU,47.1625,19.5033,0,0
2020-02-01,HU,47.1625,19.5033,0,0
2020-03-01,HU,47.1625,19.5033,0,0
2020-01-28,HR,45.1,15.2,0,0
2020-03-04,HR,45.1,15.2,10,0
2020-03-16,HR,45.1,15.2,57,0
2020-02-01,HR,45.1,15.2,0,0
2020-03-02,HR,45.1,15.2,7,0
2020-03-15,HR,45.1,15.2,49,0
2020-02-23,HR,45.1,15.2,0,0
2020-01-22,HR,45.1,15.2,0,0
2020-02-11,HR,45.1,15.2,0,0
2020-03-06,HR,45.1,15.2,11,0
2020-03-05,HR,45.1,15.2,10,0
2020-02-24,HR,45.1,15.2,0,0
2020-02-28,HR,45.1,15.2,5,0
2020-01-25,HR,45.1,15.2,0,0
2020-03-01,HR,45.1,15.2,7,0
2020-02-16,HR,45.1,15.2,0,0
2020-01-26,HR,45.1,15.2,0,0
2020-02-21,HR,45.1,15.2,0,0
2020-02-05,HR,45.1,15.2,0,0
2020-03-21,HR,45.1,15.2,206,1
2020-02-22,HR,45.1,15.2,0,0
2020-01-24,HR,45.1,15.2,0,0
2020-02-10,HR,45.1,15.2,0,0
2020-01-29,HR,45.1,15.2,0,0
2020-03-10,HR,45.1,15.2,14,0
2020-03-23,HR,45.1,15.2,315,1
2020-01-30,HR,45.1,15.2,0,0
2020-02-06,HR,45.1,15.2,0,0
2020-02-03,HR,45.1,15.2,0,0
2020-02-12,HR,45.1,15.2,0,0
2020-02-29,HR,45.1,15.2,6,0
2020-03-12,HR,45.1,15.2,19,0
2020-03-31,HR,45.1,15.2,867,6
2020-02-02,HR,45.1,15.2,0,0
2020-03-17,HR,45.1,15.2,65,0
2020-03-25,HR,45.1,15.2,442,1
2020-01-27,HR,45.1,15.2,0,0
2020-02-19,HR,45.1,15.2,0,0
2020-03-19,HR,45.1,15.2,105,1
2020-02-08,HR,45.1,15.2,0,0
2020-01-31,HR,45.1,15.2,0,0
2020-03-08,HR,45.1,15.2,12,0
2020-02-09,HR,45.1,15.2,0,0
2020-03-13,HR,45.1,15.2,32,0
2020-03-24,HR,45.1,15.2,382,1
2020-01-23,HR,45.1,15.2,0,0
2020-03-14,HR,45.1,15.2,38,0
2020-03-09,HR,45.1,15.2,12,0
2020-02-20,HR,45.1,15.2,0,0
2020-03-20,HR,45.1,15.2,128,1
2020-02-13,HR,45.1,15.2,0,0
2020-02-07,HR,45.1,15.2,0,0
2020-03-30,HR,45.1,15.2,790,6
2020-03-18,HR,45.1,15.2,81,0
2020-03-27,HR,45.1,15.2,586,3
2020-02-26,HR,45.1,15.2,3,0
2020-03-07,HR,45.1,15.2,12,0
2020-03-29,HR,45.1,15.2,713,6
2020-02-27,HR,45.1,15.2,3,0
2020-02-25,HR,45.1,15.2,1,0
2020-02-04,HR,45.1,15.2,0,0
2020-02-17,HR,45.1,15.2,0,0
2020-02-15,HR,45.1,15.2,0,0
2020-03-26,HR,45.1,15.2,495,3
2020-03-22,HR,45.1,15.2,254,1
2020-03-03,HR,45.1,15.2,9,0
2020-03-28,HR,45.1,15.2,657,5
2020-03-11,HR,45.1,15.2,19,0
2020-02-14,HR,45.1,15.2,0,0
2020-02-18,HR,45.1,15.2,0,0
2020-03-19,SI,46.1512,14.9955,286,1
2020-03-30,SI,46.1512,14.9955,756,11
2020-02-18,SI,46.1512,14.9955,0,0
2020-03-04,SI,46.1512,14.9955,0,0
2020-03-22,SI,46.1512,14.9955,414,2
2020-01-29,SI,46.1512,14.9955,0,0
2020-02-01,SI,46.1512,14.9955,0,0
2020-02-02,SI,46.1512,14.9955,0,0
2020-02-17,SI,46.1512,14.9955,0,0
2020-02-22,SI,46.1512,14.9955,0,0
2020-02-06,SI,46.1512,14.9955,0,0
2020-03-28,SI,46.1512,14.9955,684,9
2020-02-11,SI,46.1512,14.9955,0,0
2020-02-24,SI,46.1512,14.9955,0,0
2020-02-09,SI,46.1512,14.9955,0,0
2020-03-20,SI,46.1512,14.9955,341,1
2020-03-10,SI,46.1512,14.9955,31,0
2020-03-13,SI,46.1512,14.9955,141,0
2020-02-15,SI,46.1512,14.9955,0,0
2020-01-24,SI,46.1512,14.9955,0,0
2020-03-23,SI,46.1512,14.9955,442,3
2020-01-31,SI,46.1512,14.9955,0,0
2020-02-07,SI,46.1512,14.9955,0,0
2020-03-31,SI,46.1512,14.9955,802,15
2020-02-25,SI,46.1512,14.9955,0,0
2020-01-25,SI,46.1512,14.9955,0,0
2020-02-16,SI,46.1512,14.9955,0,0
2020-03-15,SI,46.1512,14.9955,219,1
2020-02-23,SI,46.1512,14.9955,0,0
2020-03-29,SI,46.1512,14.9955,730,11
2020-03-21,SI,46.1512,14.9955,383,1
2020-02-13,SI,46.1512,14.9955,0,0
2020-03-06,SI,46.1512,14.9955,7,0
2020-02-26,SI,46.1512,14.9955,0,0
2020-02-08,SI,46.1512,14.9955,0,0
2020-02-14,SI,46.1512,14.9955,0,0
2020-03-01,SI,46.1512,14.9955,0,0
2020-02-21,SI,46.1512,14.9955,0,0
2020-01-26,SI,46.1512,14.9955,0,0
2020-01-28,SI,46.1512,14.9955,0,0
2020-02-03,SI,46.1512,14.9955,0,0
2020-01-27,SI,46.1512,14.9955,0,0
2020-02-05,SI,46.1512,14.9955,0,0
2020-03-16,SI,46.1512,14.9955,253,1
2020-03-09,SI,46.1512,14.9955,16,0
2020-03-24,SI,46.1512,14.9955,480,4
2020-03-27,SI,46.1512,14.9955,632,9
2020-03-17,SI,46.1512,14.9955,275,1
2020-03-02,SI,46.1512,14.9955,0,0
2020-02-19,SI,46.1512,14.9955,0,0
2020-02-12,SI,46.1512,14.9955,0,0
2020-03-18,SI,46.1512,14.9955,275,1
2020-03-08,SI,46.1512,14.9955,16,0
2020-03-14,SI,46.1512,14.9955,181,1
2020-01-22,SI,46.1512,14.9955,0,0
2020-01-23,SI,46.1512,14.9955,0,0
2020-03-11,SI,46.1512,14.9955,57,0
2020-02-10,SI,46.1512,14.9955,0,0
2020-03-03,SI,46.1512,14.9955,0,0
2020-01-30,SI,46.1512,14.9955,0,0
2020-02-28,SI,46.1512,14.9955,0,0
2020-03-05,SI,46.1512,14.9955,2,0
2020-02-27,SI,46.1512,14.9955,0,0
2020-03-12,SI,46.1512,14.9955,89,0
2020-03-07,SI,46.1512,14.9955,7,0
2020-02-04,SI,46.1512,14.9955,0,0
2020-03-26,SI,46.1512,14.9955,562,6
2020-02-29,SI,46.1512,14.9955,0,0
2020-03-25,SI,46.1512,14.9955,528,5
2020-02-20,SI,46.1512,14.9955,0,0
2020-03-27,SK,48.669,19.699,269,0
2020-02-13,SK,48.669,19.699,0,0
2020-02-04,SK,48.669,19.699,0,0
2020-03-16,SK,48.669,19.699,63,0
2020-01-25,SK,48.669,19.699,0,0
2020-02-24,SK,48.669,19.699,0,0
2020-03-04,SK,48.669,19.699,0,0
2020-03-17,SK,48.669,19.699,72,0
2020-02-14,SK,48.669,19.699,0,0
2020-03-21,SK,48.669,19.699,178,1
2020-03-19,SK,48.669,19.699,123,1
2020-02-28,SK,48.669,19.699,0,0
2020-03-24,SK,48.669,19.699,204,0
2020-03-28,SK,48.669,19.699,292,0
2020-03-22,SK,48.669,19.699,185,0
2020-02-16,SK,48.669,19.699,0,0
2020-02-01,SK,48.669,19.699,0,0
2020-02-05,SK,48.669,19.699,0,0
2020-02-21,SK,48.669,19.699,0,0
2020-01-27,SK,48.669,19.699,0,0
2020-01-29,SK,48.669,19.699,0,0
2020-02-25,SK,48.669,19.699,0,0
2020-03-09,SK,48.669,19.699,3,0
2020-02-17,SK,48.669,19.699,0,0
2020-02-20,SK,48.669,19.699,0,0
2020-03-08,SK,48.669,19.699,3,0
2020-03-31,SK,48.669,19.699,363,0
2020-02-08,SK,48.669,19.699,0,0
2020-02-22,SK,48.669,19.699,0,0
2020-02-26,SK,48.669,19.699,0,0
2020-02-18,SK,48.669,19.699,0,0
2020-02-06,SK,48.669,19.699,0,0
2020-03-26,SK,48.669,19.699,226,0
2020-01-26,SK,48.669,19.699,0,0
2020-02-02,SK,48.669,19.699,0,0
2020-03-30,SK,48.669,19.699,336,0
2020-03-10,SK,48.669,19.699,7,0
2020-03-12,SK,48.669,19.699,16,0
2020-03-05,SK,48.669,19.699,0,0
2020-01-28,SK,48.669,19.699,0,0
2020-02-29,SK,48.669,19.699,0,0
2020-03-11,SK,48.669,19.699,10,0
2020-03-01,SK,48.669,19.699,0,0
2020-02-12,SK,48.669,19.699,0,0
2020-01-31,SK,48.669,19.699,0,0
2020-03-07,SK,48.669,19.699,1,0
2020-03-02,SK,48.669,19.699,0,0
2020-02-19,SK,48.669,19.699,0,0
2020-03-20,SK,48.669,19.699,137,1
2020-03-15,SK,48.669,19.699,54,0
2020-01-23,SK,48.669,19.699,0,0
2020-03-18,SK,48.669,19.699,105,1
2020-03-13,SK,48.669,19.699,32,0
2020-02-10,SK,48.669,19.699,0,0
2020-02-15,SK,48.669,19.699,0,0
2020-02-11,SK,48.669,19.699,0,0
2020-01-30,SK,48.669,19.699,0,0
2020-03-03,SK,48.669,19.699,0,0
2020-03-06,SK,48.669,19.699,1,0
2020-01-22,SK,48.669,19.699,0,0
2020-02-03,SK,48.669,19.699,0,0
2020-01-24,SK,48.669,19.699,0,0
2020-03-14,SK,48.669,19.699,44,0
2020-02-09,SK,48.669,19.699,0,0
2020-02-27,SK,48.669,19.699,0,0
2020-03-25,SK,48.669,19.699,216,0
2020-03-29,SK,48.669,19.699,314,0
2020-02-23,SK,48.669,19.699,0,0
2020-03-23,SK,48.669,19.699,186,0
2020-02-07,SK,48.669,19.699,0,0
2020-02-01,SE,63.0,16.0,1,0
2020-03-09,SE,63.0,16.0,248,0
2020-02-21,SE,63.0,16.0,1,0
2020-02-17,SE,63.0,16.0,1,0
2020-02-09,SE,63.0,16.0,1,0
2020-03-31,SE,63.0,16.0,4435,180
2020-02-05,SE,63.0,16.0,1,0
2020-02-25,SE,63.0,16.0,1,0
2020-03-21,SE,63.0,16.0,1763,20
2020-03-17,SE,63.0,16.0,1190,7
2020-02-26,SE,63.0,16.0,2,0
2020-03-24,SE,63.0,16.0,2286,36
2020-02-18,SE,63.0,16.0,1,0
2020-03-27,SE,63.0,16.0,3069,105
2020-03-18,SE,63.0,16.0,1279,10
2020-01-28,SE,63.0,16.0,0,0
2020-01-23,SE,63.0,16.0,0,0
2020-02-08,SE,63.0,16.0,1,0
2020-03-25,SE,63.0,16.0,2526,62
2020-02-24,SE,63.0,16.0,1,0
2020-01-29,SE,63.0,16.0,0,0
2020-02-27,SE,63.0,16.0,7,0
2020-03-13,SE,63.0,16.0,814,1
2020-03-07,SE,63.0,16.0,161,0
2020-02-22,SE,63.0,16.0,1,0
2020-03-06,SE,63.0,16.0,101,0
2020-03-19,SE,63.0,16.0,1439,11
2020-02-02,SE,63.0,16.0,1,0
2020-01-22,SE,63.0,16.0,0,0
2020-03-29,SE,63.0,16.0,3700,110
2020-03-04,SE,63.0,16.0,35,0
2020-02-07,SE,63.0,16.0,1,0
2020-03-01,SE,63.0,16.0,14,0
2020-01-25,SE,63.0,16.0,0,0
2020-03-14,SE,63.0,16.0,961,2
2020-02-10,SE,63.0,16.0,1,0
2020-02-12,SE,63.0,16.0,1,0
2020-02-11,SE,63.0,16.0,1,0
2020-02-13,SE,63.0,16.0,1,0
2020-03-30,SE,63.0,16.0,4028,146
2020-01-26,SE,63.0,16.0,0,0
2020-03-23,SE,63.0,16.0,2046,25
2020-02-23,SE,63.0,16.0,1,0
2020-01-31,SE,63.0,16.0,1,0
2020-03-22,SE,63.0,16.0,1934,21
2020-02-29,SE,63.0,16.0,12,0
2020-02-14,SE,63.0,16.0,1,0
2020-03-05,SE,63.0,16.0,94,0
2020-02-06,SE,63.0,16.0,1,0
2020-03-02,SE,63.0,16.0,15,0
2020-02-04,SE,63.0,16.0,1,0
2020-03-28,SE,63.0,16.0,3447,105
2020-02-15,SE,63.0,16.0,1,0
2020-03-03,SE,63.0,16.0,21,0
2020-03-16,SE,63.0,16.0,1103,6
2020-01-30,SE,63.0,16.0,0,0
2020-03-15,SE,63.0,16.0,1022,3
2020-03-08,SE,63.0,16.0,203,0
2020-03-10,SE,63.0,16.0,355,0
2020-03-20,SE,63.0,16.0,1639,16
2020-02-28,SE,63.0,16.0,7,0
2020-03-26,SE,63.0,16.0,2840,77
2020-03-11,SE,63.0,16.0,500,1
2020-02-03,SE,63.0,16.0,1,0
2020-03-12,SE,63.0,16.0,599,1
2020-01-27,SE,63.0,16.0,0,0
2020-02-16,SE,63.0,16.0,1,0
2020-01-24,SE,63.0,16.0,0,0
2020-02-20,SE,63.0,16.0,1,0
2020-02-19,SE,63.0,16.0,1,0
2020-03-06,IT,43.0,12.0,4636,197
2020-02-11,IT,43.0,12.0,3,0
2020-01-26,IT,43.0,12.0,0,0
2020-03-04,IT,43.0,12.0,3089,107
2020-01-23,IT,43.0,12.0,0,0
2020-02-19,IT,43.0,12.0,3,0
2020-03-17,IT,43.0,12.0,31506,2503
2020-03-14,IT,43.0,12.0,21157,1441
2020-02-10,IT,43.0,12.0,3,0
2020-03-30,IT,43.0,12.0,101739,11591
2020-02-29,IT,43.0,12.0,1128,29
2020-02-18,IT,43.0,12.0,3,0
2020-03-25,IT,43.0,12.0,74386,7503
2020-03-11,IT,43.0,12.0,12462,827
2020-03-26,IT,43.0,12.0,80589,8215
2020-02-21,IT,43.0,12.0,20,1
2020-03-20,IT,43.0,12.0,47021,4032
2020-03-03,IT,43.0,12.0,2502,79
2020-01-30,IT,43.0,12.0,0,0
2020-02-24,IT,43.0,12.0,229,7
2020-03-22,IT,43.0,12.0,59138,5476
2020-02-27,IT,43.0,12.0,655,17
2020-03-28,IT,43.0,12.0,92472,10023
2020-02-01,IT,43.0,12.0,2,0
2020-03-18,IT,43.0,12.0,35713,2978
2020-02-13,IT,43.0,12.0,3,0
2020-01-27,IT,43.0,12.0,0,0
2020-01-28,IT,43.0,12.0,0,0
2020-03-12,IT,43.0,12.0,12462,827
2020-03-01,IT,43.0,12.0,1694,34
2020-03-27,IT,43.0,12.0,86498,9134
2020-02-22,IT,43.0,12.0,62,2
2020-03-10,IT,43.0,12.0,10149,631
2020-03-02,IT,43.0,12.0,2036,52
2020-03-09,IT,43.0,12.0,9172,463
2020-03-15,IT,43.0,12.0,24747,1809
2020-02-09,IT,43.0,12.0,3,0
2020-01-24,IT,43.0,12.0,0,0
2020-03-19,IT,43.0,12.0,41035,3405
2020-02-20,IT,43.0,12.0,3,0
2020-03-24,IT,43.0,12.0,69176,6820
2020-02-12,IT,43.0,12.0,3,0
2020-02-15,IT,43.0,12.0,3,0
2020-02-04,IT,43.0,12.0,2,0
2020-03-16,IT,43.0,12.0,27980,2158
2020-02-28,IT,43.0,12.0,888,21
2020-03-05,IT,43.0,12.0,3858,148
2020-02-25,IT,43.0,12.0,322,10
2020-03-23,IT,43.0,12.0,63927,6077
2020-01-25,IT,43.0,12.0,0,0
2020-02-06,IT,43.0,12.0,2,0
2020-01-31,IT,43.0,12.0,2,0
2020-01-22,IT,43.0,12.0,0,0
2020-02-16,IT,43.0,12.0,3,0
2020-02-05,IT,43.0,12.0,2,0
2020-03-13,IT,43.0,12.0,17660,1266
2020-02-17,IT,43.0,12.0,3,0
2020-02-14,IT,43.0,12.0,3,0
2020-02-03,IT,43.0,12.0,2,0
2020-02-08,IT,43.0,12.0,3,0
2020-02-26,IT,43.0,12.0,453,12
2020-02-02,IT,43.0,12.0,2,0
2020-03-07,IT,43.0,12.0,5883,233
2020-01-29,IT,43.0,12.0,0,0
2020-03-31,IT,43.0,12.0,105792,12428
2020-03-08,IT,43.0,12.0,7375,366
2020-03-21,IT,43.0,12.0,53578,4825
2020-02-07,IT,43.0,12.0,3,0
2020-03-29,IT,43.0,12.0,97689,10779
2020-02-23,IT,43.0,12.0,155,3
2020-03-29,TR,38.9637,35.2433,9217,131
2020-03-06,TR,38.9637,35.2433,0,0
2020-03-20,TR,38.9637,35.2433,359,4
2020-03-11,TR,38.9637,35.2433,1,0
2020-01-22,TR,38.9637,35.2433,0,0
2020-03-31,TR,38.9637,35.2433,13531,214
2020-03-22,TR,38.9637,35.2433,1236,30
2020-02-15,TR,38.9637,35.2433,0,0
2020-02-02,TR,38.9637,35.2433,0,0
2020-02-26,TR,38.9637,35.2433,0,0
2020-03-01,TR,38.9637,35.2433,0,0
2020-02-10,TR,38.9637,35.2433,0,0
2020-03-19,TR,38.9637,35.2433,192,3
2020-02-18,TR,38.9637,35.2433,0,0
2020-03-08,TR,38.9637,35.2433,0,0
2020-02-27,TR,38.9637,35.2433,0,0
2020-02-19,TR,38.9637,35.2433,0,0
2020-02-20,TR,38.9637,35.2433,0,0
2020-02-13,TR,38.9637,35.2433,0,0
2020-02-24,TR,38.9637,35.2433,0,0
2020-02-01,TR,38.9637,35.2433,0,0
2020-02-07,TR,38.9637,35.2433,0,0
2020-03-14,TR,38.9637,35.2433,5,0
2020-03-04,TR,38.9637,35.2433,0,0
2020-03-12,TR,38.9637,35.2433,1,0
2020-02-17,TR,38.9637,35.2433,0,0
2020-01-28,TR,38.9637,35.2433,0,0
2020-03-21,TR,38.9637,35.2433,670,9
2020-03-28,TR,38.9637,35.2433,7402,108
2020-03-30,TR,38.9637,35.2433,10827,168
2020-03-09,TR,38.9637,35.2433,0,0
2020-01-30,TR,38.9637,35.2433,0,0
2020-03-24,TR,38.9637,35.2433,1872,44
2020-03-15,TR,38.9637,35.2433,6,0
2020-02-28,TR,38.9637,35.2433,0,0
2020-02-29,TR,38.9637,35.2433,0,0
2020-02-09,TR,38.9637,35.2433,0,0
2020-03-25,TR,38.9637,35.2433,2433,59
2020-02-16,TR,38.9637,35.2433,0,0
2020-02-11,TR,38.9637,35.2433,0,0
2020-03-18,TR,38.9637,35.2433,98,1
2020-03-17,TR,38.9637,35.2433,47,1
2020-02-04,TR,38.9637,35.2433,0,0
2020-01-26,TR,38.9637,35.2433,0,0
2020-03-23,TR,38.9637,35.2433,1529,37
2020-03-05,TR,38.9637,35.2433,0,0
2020-03-26,TR,38.9637,35.2433,3629,75
2020-02-21,TR,38.9637,35.2433,0,0
2020-03-10,TR,38.9637,35.2433,0,0
2020-03-03,TR,38.9637,35.2433,0,0
2020-01-27,TR,38.9637,35.2433,0,0
2020-01-24,TR,38.9637,35.2433,0,0
2020-01-31,TR,38.9637,35.2433,0,0
2020-02-12,TR,38.9637,35.2433,0,0
2020-03-02,TR,38.9637,35.2433,0,0
2020-03-27,TR,38.9637,35.2433,5698,92
2020-03-16,TR,38.9637,35.2433,18,0
2020-02-05,TR,38.9637,35.2433,0,0
2020-02-08,TR,38.9637,35.2433,0,0
2020-01-29,TR,38.9637,35.2433,0,0
2020-02-06,TR,38.9637,35.2433,0,0
2020-03-13,TR,38.9637,35.2433,5,0
2020-02-23,TR,38.9637,35.2433,0,0
2020-01-25,TR,38.9637,35.2433,0,0
2020-03-07,TR,38.9637,35.2433,0,0
2020-02-03,TR,38.9637,35.2433,0,0
2020-02-25,TR,38.9637,35.2433,0,0
2020-02-14,TR,38.9637,35.2433,0,0
2020-02-22,TR,38.9637,35.2433,0,0
2020-01-23,TR,38.9637,35.2433,0,0
2020-02-09,FI,64.0,26.0,1,0
2020-02-05,FI,64.0,26.0,1,0
2020-03-21,FI,64.0,26.0,523,1
2020-02-29,FI,64.0,26.0,3,0
2020-03-11,FI,64.0,26.0,59,0
2020-02-02,FI,64.0,26.0,1,0
2020-03-16,FI,64.0,26.0,277,0
2020-02-15,FI,64.0,26.0,1,0
2020-01-24,FI,64.0,26.0,0,0
2020-03-06,FI,64.0,26.0,15,0
2020-02-16,FI,64.0,26.0,1,0
2020-03-02,FI,64.0,26.0,6,0
2020-02-22,FI,64.0,26.0,1,0
2020-02-24,FI,64.0,26.0,1,0
2020-03-10,FI,64.0,26.0,40,0
2020-03-08,FI,64.0,26.0,23,0
2020-03-15,FI,64.0,26.0,244,0
2020-03-17,FI,64.0,26.0,321,0
2020-02-23,FI,64.0,26.0,1,0
2020-01-22,FI,64.0,26.0,0,0
2020-02-08,FI,64.0,26.0,1,0
2020-03-19,FI,64.0,26.0,400,0
2020-03-18,FI,64.0,26.0,336,0
2020-03-30,FI,64.0,26.0,1352,13
2020-03-12,FI,64.0,26.0,59,0
2020-03-22,FI,64.0,26.0,626,1
2020-03-14,FI,64.0,26.0,225,0
2020-01-23,FI,64.0,26.0,0,0
2020-03-29,FI,64.0,26.0,1240,11
2020-03-03,FI,64.0,26.0,6,0
2020-03-25,FI,64.0,26.0,880,3
2020-01-28,FI,64.0,26.0,0,0
2020-02-07,FI,64.0,26.0,1,0
2020-03-28,FI,64.0,26.0,1167,9
2020-02-25,FI,64.0,26.0,1,0
2020-02-13,FI,64.0,26.0,1,0
2020-02-01,FI,64.0,26.0,1,0
2020-03-09,FI,64.0,26.0,30,0
2020-03-20,FI,64.0,26.0,450,0
2020-03-26,FI,64.0,26.0,958,5
2020-03-24,FI,64.0,26.0,792,1
2020-02-14,FI,64.0,26.0,1,0
2020-02-17,FI,64.0,26.0,1,0
2020-02-18,FI,64.0,26.0,1,0
2020-02-03,FI,64.0,26.0,1,0
2020-03-04,FI,64.0,26.0,6,0
2020-01-25,FI,64.0,26.0,0,0
2020-02-28,FI,64.0,26.0,2,0
2020-01-30,FI,64.0,26.0,1,0
2020-03-07,FI,64.0,26.0,15,0
2020-03-01,FI,64.0,26.0,6,0
2020-02-06,FI,64.0,26.0,1,0
2020-03-23,FI,64.0,26.0,700,1
2020-02-10,FI,64.0,26.0,1,0
2020-02-12,FI,64.0,26.0,1,0
2020-01-31,FI,64.0,26.0,1,0
2020-03-27,FI,64.0,26.0,1041,7
2020-03-05,FI,64.0,26.0,12,0
2020-02-11,FI,64.0,26.0,1,0
2020-02-27,FI,64.0,26.0,2,0
2020-02-20,FI,64.0,26.0,1,0
2020-02-19,FI,64.0,26.0,1,0
2020-02-04,FI,64.0,26.0,1,0
2020-02-26,FI,64.0,26.0,2,0
2020-01-29,FI,64.0,26.0,1,0
2020-02-21,FI,64.0,26.0,1,0
2020-03-13,FI,64.0,26.0,155,0
2020-03-31,FI,64.0,26.0,1418,17
2020-01-26,FI,64.0,26.0,0,0
2020-01-27,FI,64.0,26.0,0,0
2020-03-26,NO,60.472,8.4689,3369,14
2020-02-29,NO,60.472,8.4689,15,0
2020-01-31,NO,60.472,8.4689,0,0
2020-03-20,NO,60.472,8.4689,1914,7
2020-03-10,NO,60.472,8.4689,400,0
2020-02-10,NO,60.472,8.4689,0,0
2020-01-23,NO,60.472,8.4689,0,0
2020-03-28,NO,60.472,8.4689,4015,23
2020-02-26,NO,60.472,8.4689,1,0
2020-03-13,NO,60.472,8.4689,996,0
2020-02-24,NO,60.472,8.4689,0,0
2020-02-12,NO,60.472,8.4689,0,0
2020-01-24,NO,60.472,8.4689,0,0
2020-02-23,NO,60.472,8.4689,0,0
2020-03-31,NO,60.472,8.4689,4641,39
2020-01-26,NO,60.472,8.4689,0,0
2020-03-23,NO,60.472,8.4689,2621,10
2020-01-22,NO,60.472,8.4689,0,0
2020-03-24,NO,60.472,8.4689,2863,12
2020-02-18,NO,60.472,8.4689,0,0
2020-03-01,NO,60.472,8.4689,19,0
2020-02-17,NO,60.472,8.4689,0,0
